#####################################################################
# Alchemist log file - simulation started at: 2022-05-11T13:15+0000 #
#####################################################################
#
# seed = 0.0
#
# The columns have the following meaning: 
# time station-handle station-busy[sum] station-busy[max] solve[mean] 
0.0 0 0.0 NaN NaN 
0.0020679584187906683 0 0.0 NaN NaN 
1.0003540234828479 0 0.0 NaN NaN 
2.000977490817467 0 0.0 NaN NaN 
3.000792040545641 0 0.0 NaN NaN 
